permno,secinfostartdt,secinfoenddt,securitybegdt,securityenddt,securityhdrflg,hdrcusip,hdrcusip9,cusip,cusip9,primaryexch,conditionaltype,exchangetier,tradingstatusflg,securitynm,shareclass,usincflg,issuertype,securitytype,securitysubtype,sharetype,securityactiveflg,delactiontype,delstatustype,delreasontype,delpaymenttype,ticker,tradingsymbol,permco,siccd,naics,icbindustry,nasdcompno,nasdissuno,issuernm,yyyymmdd,dlycaldt,dlydelflg,dlyprc,dlyprcflg,dlycap,dlycapflg,dlyprevprc,dlyprevprcflg,dlyprevdt,dlyprevcap,dlyprevcapflg,dlyret,dlyretx,dlyreti,dlyretmissflg,dlyretdurflg,dlyorddivamt,dlynonorddivamt,dlyfacprc,dlydistretflg,dlyvol,dlyclose,dlylow,dlyhigh,dlybid,dlyask,dlyopen,dlynumtrd,dlymmcnt,dlyprcvol,shrstartdt,shrenddt,shrout,shrsource,shrfactype,shradrflg,disexdt,disseqnbr,disordinaryflg,distype,disfreqtype,dispaymenttype,disdetailtype,distaxtype,disorigcurtype,disdivamt,disfacpr,disfacshr,disdeclaredt,disrecorddt,dispaydt,dispermno,dispermco,vwretd,vwretx,ewretd,ewretx,sprtrn
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20220224.0,2022-02-24,N,162.74,TR,2655825828.34,BP,160.07,TR,2022-02-23,2612252920.87,PB,0.01668020241144499,0.01668020241144499,0.0,NA,D1,0.0,0.0,1.0,NO,140983936.0,162.74,152.0,162.85,162.66,162.77,152.58,1407320.0,60.0,22943725744.64,2022-01-14,2022-03-24,16319441.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.016082622110844,0.016019016504288,0.013782535679638,0.013730750419199,0.014956809580326
12513.0,2019-08-02,2022-06-30,2011-01-13,2022-06-30,Y,02401310,024013104,02401310,024013104,N,RW,N/A,A,AMERICAN ASSETS TRUST INC; COM NONE; CONS,,Y,REIT,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAT,AAT,53645.0,6798.0,531110,REIT,0.0,0.0,AMERICAN ASSETS TRUST INC,20150213.0,2015-02-13,N,42.52,TR,1854509.8,BP,42.96,TR,2015-02-12,1873700.4,PB,-0.01024208566108007,-0.01024208566108007,0.0,NA,D1,0.0,0.0,1.0,NO,63508.0,42.52,42.18,43.11,42.49,42.52,42.94,,,2700360.16,2015-01-30,2015-02-26,43615.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.0047385268844664,0.0046737883239985,0.0071380250155926,0.007091314997524,0.0040747337043285
88953.0,2019-09-17,2022-06-30,2001-04-06,2022-06-30,Y,00037520,000375204,00037520,000375204,N,RW,N/A,A,A B B LTD; COM NONE ADR; CONS,,N,CORP,EQTY,COM,AD,Y,N/A,UNAV,NACT,UNAV,ABB,ABB,41444.0,3613.0,335313,INDL,0.0,0.0,A B B LTD,20190718.0,2019-07-18,N,18.77,TR,2825129.01,AD,18.74,TR,2019-07-17,2820613.62,AD,0.0016008537886873,0.0016008537886873,0.0,NA,D1,0.0,0.0,1.0,NO,3894794.0,18.77,18.57,18.79,18.77,18.78,18.65,,,73105283.38,2017-12-29,2019-09-16,150513.0,OBS,NA,Y,,,,,,,,,,,,,,,,,,0.0033643806818873,0.0032903838437051,-0.00048386555863544,-0.00052924785995856,0.0035819355398417
13721.0,2013-01-02,2022-06-30,2013-01-02,2022-06-30,Y,00287Y10,00287Y109,00287Y10,00287Y109,N,RW,N/A,A,ABBVIE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABBV,ABBV,54287.0,2834.0,325412,HEALTH,0.0,0.0,ABBVIE INC,20140331.0,2014-03-31,N,51.4,TR,82036970.0,BP,50.98,TR,2014-03-28,80982698.62,PB,0.00823852491173009,0.00823852491173009,0.0,NA,D3,0.0,0.0,1.0,NO,4813095.0,51.4,50.95,51.7,51.4,51.41,51.34,,,247393083.0,2014-03-31,2014-04-29,1596050.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.0091880355030298,0.0091545982286334,0.010511996224523,0.010491319932044,0.0079241180792451
13721.0,2013-01-02,2022-06-30,2013-01-02,2022-06-30,Y,00287Y10,00287Y109,00287Y10,00287Y109,N,RW,N/A,A,ABBVIE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABBV,ABBV,54287.0,2834.0,325412,HEALTH,0.0,0.0,ABBVIE INC,20140428.0,2014-04-28,N,50.87,TR,81191063.5,BP,49.14,TR,2014-04-25,78429897.0,PB,0.0352055352055352,0.0352055352055352,0.0,NA,D3,0.0,0.0,1.0,NO,7932184.0,50.87,49.5,50.92,50.87,50.88,49.55,,,403510200.08,2014-03-31,2014-04-29,1596050.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.0010613321792334,0.00093253934755922,-0.0042268051765859,-0.0043227770365775,0.0032360202167183
13721.0,2013-01-02,2022-06-30,2013-01-02,2022-06-30,Y,00287Y10,00287Y109,00287Y10,00287Y109,N,RW,N/A,A,ABBVIE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABBV,ABBV,54287.0,2834.0,325412,HEALTH,0.0,0.0,ABBVIE INC,20140929.0,2014-09-29,N,58.52,TR,93146225.48,BP,59.19,TR,2014-09-26,94212663.81,PB,-0.01131947964183139,-0.01131947964183139,0.0,NA,D3,0.0,0.0,1.0,NO,7640357.0,58.52,57.94,58.83,58.52,58.53,58.14,,,447113691.64000005,2014-08-29,2014-09-29,1591699.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.0024246461689472,-0.0025017186999321,-0.0017827114788815,-0.0018214103765786,-0.0025468391831964
13721.0,2013-01-02,2022-06-30,2013-01-02,2022-06-30,Y,00287Y10,00287Y109,00287Y10,00287Y109,N,RW,N/A,A,ABBVIE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABBV,ABBV,54287.0,2834.0,325412,HEALTH,0.0,0.0,ABBVIE INC,20141218.0,2014-12-18,N,67.92,TR,108214558.8,BP,66.57,TR,2014-12-17,106063651.05,PB,0.0202794051374493,0.0202794051374493,0.0,NA,D1,0.0,0.0,1.0,NO,7184735.0,67.92,67.2,68.01,67.91,67.92,67.86,,,487987201.2,2014-11-28,2014-12-30,1593265.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.021564774215221,0.021421913057566,0.014704834669828,0.014597326517105,0.024015221744776
13721.0,2013-01-02,2022-06-30,2013-01-02,2022-06-30,Y,00287Y10,00287Y109,00287Y10,00287Y109,N,RW,N/A,A,ABBVIE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABBV,ABBV,54287.0,2834.0,325412,HEALTH,0.0,0.0,ABBVIE INC,20150212.0,2015-02-12,N,57.05,TR,90895768.25,BP,56.69,TR,2015-02-11,90322192.85,PB,0.0063503263362145,0.0063503263362145,0.0,NA,D1,0.0,0.0,1.0,NO,11940929.0,57.05,56.16,57.58,57.04,57.05,57.4,,,681229999.4499999,2015-01-30,2015-02-26,1593265.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.010435116477311,0.010240726172924,0.0099102724343538,0.0098175741732121,0.0096445297822356
13721.0,2013-01-02,2022-06-30,2013-01-02,2022-06-30,Y,00287Y10,00287Y109,00287Y10,00287Y109,N,RW,N/A,A,ABBVIE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABBV,ABBV,54287.0,2834.0,325412,HEALTH,0.0,0.0,ABBVIE INC,20150225.0,2015-02-25,N,60.62,TR,96583724.3,BP,60.87,TR,2015-02-24,96982040.55,PB,-0.00410711352061771,-0.00410711352061771,0.0,NA,D1,0.0,0.0,1.0,NO,9983859.0,60.62,60.21,61.1,60.6,60.61,61.1,,,605221532.5799999,2015-01-30,2015-02-26,1593265.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.00069662072928622,0.00053680065320805,0.0033267147373408,0.0032029061112553,-0.00076578365406022
13721.0,2013-01-02,2022-06-30,2013-01-02,2022-06-30,Y,00287Y10,00287Y109,00287Y10,00287Y109,N,RW,N/A,A,ABBVIE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABBV,ABBV,54287.0,2834.0,325412,HEALTH,0.0,0.0,ABBVIE INC,20150310.0,2015-03-10,N,55.84,TR,89002650.08,BP,55.54,TR,2015-03-09,88524483.98,PB,0.005401512423478574,0.005401512423478574,0.0,NA,D1,0.0,0.0,1.0,NO,17907725.0,55.84,54.78,56.3,55.86,55.88,55.22,,,999967364.0000001,2015-02-27,2015-03-30,1593887.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.015515761449933,-0.015581293031573,-0.012272416613996,-0.012388861738145,-0.016961378976703
13721.0,2013-01-02,2022-06-30,2013-01-02,2022-06-30,Y,00287Y10,00287Y109,00287Y10,00287Y109,N,RW,N/A,A,ABBVIE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABBV,ABBV,54287.0,2834.0,325412,HEALTH,0.0,0.0,ABBVIE INC,20150910.0,2015-09-10,N,59.58,TR,98621344.08,BP,59.26,TR,2015-09-09,98091655.76,PB,0.005399932500843739,0.005399932500843739,0.0,NA,D1,0.0,0.0,1.0,NO,9306601.0,59.58,58.89,60.13,59.56,59.57,59.36,,,554487287.58,2015-08-31,2015-09-29,1655276.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.0044007175602019,0.0043298555538058,0.0026748781092465,0.0026054261252284,0.0052779549732804
13721.0,2013-01-02,2022-06-30,2013-01-02,2022-06-30,Y,00287Y10,00287Y109,00287Y10,00287Y109,N,RW,N/A,A,ABBVIE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABBV,ABBV,54287.0,2834.0,325412,HEALTH,0.0,0.0,ABBVIE INC,20170120.0,2017-01-20,N,61.15,TR,99374803.85,BP,61.38,TR,2017-01-19,99748576.62,PB,-0.003747148908439231,-0.003747148908439231,0.0,NA,D1,0.0,0.0,1.0,NO,6730041.0,61.15,61.08,61.77,61.15,61.16,61.41,,,411542007.15,2016-12-30,2017-01-30,1625099.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.0036281126085669,0.0036041422281414,0.0038858421612531,0.0038396907038987,0.0033661853522062
13721.0,2013-01-02,2022-06-30,2013-01-02,2022-06-30,Y,00287Y10,00287Y109,00287Y10,00287Y109,N,RW,N/A,A,ABBVIE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABBV,ABBV,54287.0,2834.0,325412,HEALTH,0.0,0.0,ABBVIE INC,20181206.0,2018-12-06,N,90.33,TR,135875831.28,BP,90.55,TR,2018-12-04,136206758.8,PB,-0.002429596907785754,-0.002429596907785754,0.0,NA,D2,0.0,0.0,1.0,NO,8734309.0,90.33,87.17,90.48,90.28,90.3,89.7,,,788970131.97,2018-11-30,2018-12-30,1504216.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.001887101563625,-0.0021623894572258,-0.0064800465479493,-0.0066423309035599,-0.0015221884241328
13721.0,2013-01-02,2022-06-30,2013-01-02,2022-06-30,Y,00287Y10,00287Y109,00287Y10,00287Y109,N,RW,N/A,A,ABBVIE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABBV,ABBV,54287.0,2834.0,325412,HEALTH,0.0,0.0,ABBVIE INC,20190715.0,2019-07-15,N,70.27,TR,103884708.55,BP,70.28,TR,2019-07-12,103899492.2,PB,-0.000142287990893569,-0.000142287990893569,0.0,NA,D3,0.0,0.0,1.0,NO,10253429.0,70.27,69.7,71.02,70.28,70.29,70.31,,,720508455.8299999,2019-06-28,2019-07-30,1478365.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.00015872369112913,-0.00016490514099132,-0.0016094441525638,-0.0016317784320563,0.00017585947352927
13721.0,2013-01-02,2022-06-30,2013-01-02,2022-06-30,Y,00287Y10,00287Y109,00287Y10,00287Y109,N,RW,N/A,A,ABBVIE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABBV,ABBV,54287.0,2834.0,325412,HEALTH,0.0,0.0,ABBVIE INC,20200220.0,2020-02-20,N,94.23,TR,139349302.83,BP,94.14,TR,2020-02-19,139216208.94,PB,0.000956022944550669,0.000956022944550669,0.0,NA,D1,0.0,0.0,1.0,NO,5446168.0,94.23,92.59,94.39,94.19,94.21,93.93,,,513192410.64000005,2020-01-31,2020-02-27,1478821.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.0026044780388475,-0.0026693826075643,0.0025775430258364,0.0024505248293281,-0.0038155426736921
13721.0,2013-01-02,2022-06-30,2013-01-02,2022-06-30,Y,00287Y10,00287Y109,00287Y10,00287Y109,N,RW,N/A,A,ABBVIE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABBV,ABBV,54287.0,2834.0,325412,HEALTH,0.0,0.0,ABBVIE INC,20200324.0,2020-03-24,N,67.49,TR,99828305.93,BP,64.5,TR,2020-03-23,95405626.5,PB,0.04635658914728683,0.04635658914728683,0.0,NA,D1,0.0,0.0,1.0,NO,18376342.0,67.49,67.09,71.82,67.49,67.5,68.16,,,1240219321.58,2020-02-28,2020-03-30,1479157.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.091556198894978,0.091476745903492,0.082175120711327,0.082031778991223,0.093827657401562
13721.0,2013-01-02,2022-06-30,2013-01-02,2022-06-30,Y,00287Y10,00287Y109,00287Y10,00287Y109,N,RW,N/A,A,ABBVIE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABBV,ABBV,54287.0,2834.0,325412,HEALTH,0.0,0.0,ABBVIE INC,20200407.0,2020-04-07,N,75.39,TR,111326377.47,BP,75.73,TR,2020-04-06,111828446.29,PB,-0.004489634226858577,-0.004489634226858577,0.0,NA,D1,0.0,0.0,1.0,NO,11591693.0,75.39,75.25,78.575,75.27,75.28,78.38,,,873897735.27,2020-03-31,2020-04-29,1476673.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.00047577323857695,0.00046508712694049,0.010585545562208,0.010556333698332,-0.0016030453843996
13721.0,2013-01-02,2022-06-30,2013-01-02,2022-06-30,Y,00287Y10,00287Y109,00287Y10,00287Y109,N,RW,N/A,A,ABBVIE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABBV,ABBV,54287.0,2834.0,325412,HEALTH,0.0,0.0,ABBVIE INC,20200414.0,2020-04-14,N,82.13,TR,121279153.49,BP,80.3,TR,2020-04-13,118576841.9,PB,0.03748443337484433,0.02278953922789539,0.01469489414694894,NA,D1,1.18,0.0,1.0,C1,11072663.0,82.13,80.29,82.85,82.14,82.19,80.62,,,909397812.1899999,2020-03-31,2020-04-29,1476673.0,OBS,NA,N,2020-04-14,1.0,Y,CD,Q,USD,CDIV,D,USD,1.18,0.0,0.0,2020-02-20,2020-04-15,2020-05-15,0.0,0.0,0.028171125799418,0.028067739680409,0.019399546086788,0.01920809596777,0.030572524294257
13721.0,2013-01-02,2022-06-30,2013-01-02,2022-06-30,Y,00287Y10,00287Y109,00287Y10,00287Y109,N,RW,N/A,A,ABBVIE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABBV,ABBV,54287.0,2834.0,325412,HEALTH,0.0,0.0,ABBVIE INC,20200709.0,2020-07-09,N,97.94,TR,172603775.48,BP,99.28,TR,2020-07-08,174965313.76,PB,-0.01349717969379533,-0.01349717969379533,0.0,NA,D1,0.0,0.0,1.0,NO,5817301.0,97.94,96.81,99.78,97.91,97.92,99.08,,,569746459.9399999,2020-06-30,2020-07-30,1762342.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.0057026143185794,-0.0059177209623158,-0.013138593174517,-0.013178265653551,-0.0056436397135258
13721.0,2013-01-02,2022-06-30,2013-01-02,2022-06-30,Y,00287Y10,00287Y109,00287Y10,00287Y109,N,RW,N/A,A,ABBVIE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABBV,ABBV,54287.0,2834.0,325412,HEALTH,0.0,0.0,ABBVIE INC,20200821.0,2020-08-21,N,94.86,TR,167175762.12,BP,95.2,TR,2020-08-20,167774958.4,PB,-0.003571428571428571,-0.003571428571428571,0.0,NA,D1,0.0,0.0,1.0,NO,5268986.0,94.86,94.32,95.32,94.86,94.88,95.2,,,499816011.96,2020-07-31,2020-08-30,1762342.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.0015994413988665,0.0015484245959669,-0.0076914983801544,-0.0077893794514239,0.0034411358647049
13721.0,2013-01-02,2022-06-30,2013-01-02,2022-06-30,Y,00287Y10,00287Y109,00287Y10,00287Y109,N,RW,N/A,A,ABBVIE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABBV,ABBV,54287.0,2834.0,325412,HEALTH,0.0,0.0,ABBVIE INC,20201120.0,2020-11-20,N,100.84,TR,177965759.72,BP,99.67,TR,2020-11-19,175900905.11,PB,0.01173873783485502,0.01173873783485502,0.0,NA,D1,0.0,0.0,1.0,NO,9684787.0,100.84,98.62,101.83,100.84,100.89,99.95,,,976613921.08,2020-10-30,2020-11-29,1764833.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.004295420832932,-0.0043206145055592,0.0020087941084057,0.0019014445133507,-0.0067925411276519
13721.0,2013-01-02,2022-06-30,2013-01-02,2022-06-30,Y,00287Y10,00287Y109,00287Y10,00287Y109,N,RW,N/A,A,ABBVIE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABBV,ABBV,54287.0,2834.0,325412,HEALTH,0.0,0.0,ABBVIE INC,20220118.0,2022-01-18,N,136.78,TR,241810626.4,BP,135.87,TR,2022-01-14,240201855.6,PB,0.006697578567748583,0.006697578567748583,0.0,NA,D4,0.0,0.0,1.0,NO,12342764.0,136.78,135.28,137.98,136.8,136.81,135.51,,,1688243259.92,2021-12-31,2022-01-30,1767880.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.019346132874489,-0.019360234960914,-0.020455764606595,-0.020479097962379,-0.018387895077467
13721.0,2013-01-02,2022-06-30,2013-01-02,2022-06-30,Y,00287Y10,00287Y109,00287Y10,00287Y109,N,RW,N/A,A,ABBVIE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABBV,ABBV,54287.0,2834.0,325412,HEALTH,0.0,0.0,ABBVIE INC,20220121.0,2022-01-21,N,131.98,TR,233324802.4,BP,133.03,TR,2022-01-20,235181076.4,PB,-0.00789295647598286,-0.00789295647598286,0.0,NA,D1,0.0,0.0,1.0,NO,7583037.0,131.98,131.67,134.25,131.92,131.94,133.06,,,1000809223.2599999,2021-12-31,2022-01-30,1767880.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.019930846989155,-0.019945122301579,-0.020747562870383,-0.020824767649174,-0.018914813175797
13721.0,2013-01-02,2022-06-30,2013-01-02,2022-06-30,Y,00287Y10,00287Y109,00287Y10,00287Y109,N,RW,N/A,A,ABBVIE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABBV,ABBV,54287.0,2834.0,325412,HEALTH,0.0,0.0,ABBVIE INC,20220330.0,2022-03-30,N,163.75,TR,289633467.5,BP,162.18,TR,2022-03-29,286856523.72,PB,0.009680601800468615,0.009680601800468615,0.0,NA,D1,0.0,0.0,1.0,NO,5151769.0,163.75,161.72,164.35,163.75,163.78,161.72,,,843602173.75,2022-02-28,2022-03-30,1768754.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.0076419734396041,-0.0077875340357423,-0.0086861271411181,-0.0088403951376677,-0.0062937214970589
81540.0,2021-04-01,2022-06-30,1995-04-04,2022-06-30,Y,03073E10,03073E105,03073E10,03073E105,N,RW,N/A,A,AMERISOURCEBERGEN CORP; COM A; CONS,A,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABC,ABC,13650.0,5122.0,424210,CONSTAP,60013505.0,18448.0,AMERISOURCEBERGEN CORP,20220121.0,2022-01-21,N,131.52,TR,27373652.16,BP,132.88,TR,2022-01-20,27656713.04,PB,-0.01023479831426851,-0.01023479831426851,0.0,NA,D1,0.0,0.0,1.0,NO,715886.0,131.52,131.0,134.11,131.42,131.49,133.62,,,94153326.72000001,2021-12-31,2022-01-30,208133.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.019930846989155,-0.019945122301579,-0.020747562870383,-0.020824767649174,-0.018914813175797
89203.0,2008-06-27,2017-11-17,2001-11-13,2017-11-17,Y,00762W10,00762W107,00762W10,00762W107,Q,RW,S,A,ADVISORY BOARD CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,MER,FPAY,UNAV,CASH,ABCO,ABCO,42385.0,8732.0,561110,INDL,60050554.0,35750.0,ADVISORY BOARD CO,20150213.0,2015-02-13,N,53.69,TR,2264160.99,BP,53.37,TR,2015-02-12,2250666.27,PB,0.005995877833989132,0.005995877833989132,0.0,NA,D1,0.0,0.0,1.0,NO,446590.0,53.69,52.875,54.02,53.69,53.7,53.47,2989.0,52.0,23977417.099999998,2015-01-27,2015-02-19,42171.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.0047385268844664,0.0046737883239985,0.0071380250155926,0.007091314997524,0.0040747337043285
20482.0,2022-04-29,2022-06-30,1937-03-01,2022-06-30,Y,00282410,002824100,00282410,002824100,N,RW,N/A,A,ABBOTT LABORATORIES; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABT,ABT,20017.0,6719.0,551112,HEALTH,0.0,0.0,ABBOTT LABORATORIES,20150212.0,2015-02-12,N,45.22,TR,68091869.02,BP,44.93,TR,2015-02-11,67655189.63,PB,0.006454484754061874,0.006454484754061874,0.0,NA,D1,0.0,0.0,1.0,NO,4683672.0,45.22,44.8,45.25,45.21,45.22,45.04,,,211795647.84,2015-01-30,2015-02-26,1505791.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.010435116477311,0.010240726172924,0.0099102724343538,0.0098175741732121,0.0096445297822356
20482.0,2022-04-29,2022-06-30,1937-03-01,2022-06-30,Y,00282410,002824100,00282410,002824100,N,RW,N/A,A,ABBOTT LABORATORIES; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABT,ABT,20017.0,6719.0,551112,HEALTH,0.0,0.0,ABBOTT LABORATORIES,20150709.0,2015-07-09,N,49.19,TR,73231956.83,BP,49.25,TR,2015-07-08,73321282.25,PB,-0.001218274111675127,-0.001218274111675127,0.0,NA,D1,0.0,0.0,1.0,NO,5604805.0,49.19,49.18,49.93,49.18,49.19,49.8,,,275700357.95,2015-06-30,2015-07-30,1488757.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.0027471904177219,0.002729213796556,0.0067976396530867,0.006725060287863,0.0022622002288699
20482.0,2022-04-29,2022-06-30,1937-03-01,2022-06-30,Y,00282410,002824100,00282410,002824100,N,RW,N/A,A,ABBOTT LABORATORIES; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABT,ABT,20017.0,6719.0,551112,HEALTH,0.0,0.0,ABBOTT LABORATORIES,20150721.0,2015-07-21,N,49.76,TR,74080548.32,BP,50.06,TR,2015-07-20,74527175.42,PB,-0.005992808629644427,-0.005992808629644427,0.0,NA,D1,0.0,0.0,1.0,NO,6399842.0,49.76,49.76,50.27,49.76,49.77,49.91,,,318456137.92,2015-06-30,2015-07-30,1488757.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.0040678302757442,-0.0040950775146484,-0.0017645525513217,-0.001793424366042,-0.0042616571299732
20482.0,2022-04-29,2022-06-30,1937-03-01,2022-06-30,Y,00282410,002824100,00282410,002824100,N,RW,N/A,A,ABBOTT LABORATORIES; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABT,ABT,20017.0,6719.0,551112,HEALTH,0.0,0.0,ABBOTT LABORATORIES,20160331.0,2016-03-31,N,41.83,TR,61625712.86,BP,41.65,TR,2016-03-30,62130138.0,PB,0.004321728691476591,0.004321728691476591,0.0,NA,D1,0.0,0.0,1.0,NO,5168358.0,41.83,41.51,42.0,41.82,41.83,41.65,,,216192415.14,2016-03-31,2016-04-28,1473242.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.00087177258683369,-0.00088127661729232,0.0015946744242683,0.0015516601270065,-0.00203977804631
20482.0,2022-04-29,2022-06-30,1937-03-01,2022-06-30,Y,00282410,002824100,00282410,002824100,N,RW,N/A,A,ABBOTT LABORATORIES; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABT,ABT,20017.0,6719.0,551112,HEALTH,0.0,0.0,ABBOTT LABORATORIES,20160419.0,2016-04-19,N,43.85,TR,64601661.7,BP,43.95,TR,2016-04-18,64748985.9,PB,-0.002275312855517634,-0.002275312855517634,0.0,NA,D1,0.0,0.0,1.0,NO,7787180.0,43.85,43.49,44.01,43.87,43.88,44.0,,,341467843.0,2016-03-31,2016-04-28,1473242.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.0044940016232431,0.0044891275465489,0.0064469170756638,0.0064062289893627,0.0030845040455461
20482.0,2022-04-29,2022-06-30,1937-03-01,2022-06-30,Y,00282410,002824100,00282410,002824100,N,RW,N/A,A,ABBOTT LABORATORIES; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,ABT,ABT,20017.0,6719.0,551112,HEALTH,0.0,0.0,ABBOTT LABORATORIES,20161115.0,2016-11-15,N,39.81,TR,58520500.95,BP,39.2,TR,2016-11-14,57623804.0,PB,0.01556122448979592,0.01556122448979592,0.0,NA,D1,0.0,0.0,1.0,NO,9264702.0,39.81,39.05,39.94,39.8,39.81,39.29,,,368827786.62,2016-10-31,2016-11-29,1469995.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.0079094860702753,0.0077324598096311,0.0076434779912233,0.0075639476999641,0.0074808243662119
